0 0 195.2 -1.0
0 1 195.2 414.0
0 2 195.2 -1.0
0 3 195.2 -1.0
0 4 195.2 0.0
0 5 195.2 -1.0
0 6 195.2 -1.0
0 7 195.2 0.0
0 8 195.2 -1.0
0 9 195.2 -1.0
0 10 195.2 0.0
0 11 195.2 -1.0
1 0 195.2 0.0
1 1 195.2 -2.0
1 2 195.2 0.0
1 3 195.2 2508.0
1 4 195.2 -2.0
1 5 195.2 0.0
1 6 195.2 1672.0
1 7 195.2 -2.0
1 8 195.2 0.0
1 9 195.2 836.0
1 10 195.2 -2.0
1 11 195.2 0.0
2 0 195.2 -1.0
2 1 195.2 0.0
2 2 195.2 -1.0
2 3 195.2 -1.0
2 4 195.2 0.0
2 5 195.2 -1.0
2 6 195.2 -1.0
2 7 195.2 0.0
2 8 195.2 -1.0
2 9 195.2 -1.0
2 10 195.2 0.0
2 11 195.2 -1.0
3 0 195.2 -1.0
3 1 195.2 627.0
3 2 195.2 -1.0
3 3 195.2 -1.0
3 4 195.2 627.0
3 5 195.2 -1.0
3 6 195.2 -1.0
3 7 195.2 627.0
3 8 195.2 -1.0
3 9 195.2 -1.0
3 10 195.2 627.0
3 11 195.2 -1.0
4 0 195.2 0.0
4 1 195.2 -2.0
4 2 195.2 0.0
4 3 195.2 7452.0
4 4 195.2 -2.0
4 5 195.2 7475.0
4 6 195.2 0.0
4 7 195.2 -2.0
4 8 195.2 0.0
4 9 195.2 0.0
4 10 195.2 -2.0
4 11 195.2 0.0
5 0 195.2 -1.0
5 1 195.2 2600.0
5 2 195.2 -1.0
5 3 195.2 -1.0
5 4 195.2 2608.0
5 5 195.2 -1.0
5 6 195.2 -1.0
5 7 195.2 2608.0
5 8 195.2 -1.0
5 9 195.2 -1.0
5 10 195.2 0.0
5 11 195.2 -1.0
6 0 195.2 -1.0
6 1 195.2 418.0
6 2 195.2 -1.0
6 3 195.2 -1.0
6 4 195.2 22820.0
6 5 195.2 -1.0
6 6 195.2 -1.0
6 7 195.2 418.0
6 8 195.2 -1.0
6 9 195.2 -1.0
6 10 195.2 418.0
6 11 195.2 -1.0
7 0 195.2 0.0
7 1 195.2 -2.0
7 2 195.2 5208.0
7 3 195.2 7452.0
7 4 195.2 -2.0
7 5 195.2 7483.0
7 6 195.2 5216.0
7 7 195.2 -2.0
7 8 195.2 0.0
7 9 195.2 0.0
7 10 195.2 -2.0
7 11 195.2 0.0
8 0 195.2 -1.0
8 1 195.2 0.0
8 2 195.2 -1.0
8 3 195.2 -1.0
8 4 195.2 0.0
8 5 195.2 -1.0
8 6 195.2 -1.0
8 7 195.2 0.0
8 8 195.2 -1.0
8 9 195.2 -1.0
8 10 195.2 0.0
8 11 195.2 -1.0
9 0 195.2 -1.0
9 1 195.2 217.0
9 2 195.2 -1.0
9 3 195.2 -1.0
9 4 195.2 209.0
9 5 195.2 -1.0
9 6 195.2 -1.0
9 7 195.2 209.0
9 8 195.2 -1.0
9 9 195.2 -1.0
9 10 195.2 209.0
9 11 195.2 -1.0
10 0 195.2 0.0
10 1 195.2 -2.0
10 2 195.2 0.0
10 3 195.2 0.0
10 4 195.2 -2.0
10 5 195.2 0.0
10 6 195.2 0.0
10 7 195.2 -2.0
10 8 195.2 0.0
10 9 195.2 0.0
10 10 195.2 -2.0
10 11 195.2 0.0
11 0 195.2 -1.0
11 1 195.2 0.0
11 2 195.2 -1.0
11 3 195.2 -1.0
11 4 195.2 0.0
11 5 195.2 -1.0
11 6 195.2 -1.0
11 7 195.2 0.0
11 8 195.2 -1.0
11 9 195.2 -1.0
11 10 195.2 0.0
11 11 195.2 -1.0
